task_id,system_name,failure_type,count
CARA_LO_CHEMBL3887259_EC50_0052,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,none,0
CARA_LO_CHEMBL3887288_IC50_0053,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,none,0
CARA_LO_CHEMBL3887334_IC50_0054,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,none,0
CARA_LO_CHEMBL3887429_IC50_0055,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,none,0
CARA_LO_CHEMBL3887731_Ki_0056,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,none,0
CARA_LO_CHEMBL3887866_IC50_0057,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,none,0
CARA_LO_CHEMBL3887887_IC50_0058,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,none,0
CARA_LO_CHEMBL3888033_IC50_0059,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,none,0
CARA_LO_CHEMBL3888094_IC50_0060,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,none,0
CARA_LO_CHEMBL3888209_IC50_0061,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,none,0
CARA_LO_CHEMBL3888296_IC50_0062,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,none,0
CARA_LO_CHEMBL3888825_IC50_0063,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,none,0
CARA_LO_CHEMBL3888867_IC50_0064,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,none,0
CARA_LO_CHEMBL3888870_IC50_0065,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,none,0
CARA_LO_CHEMBL3889097_IC50_0066,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,none,0
CARA_LO_CHEMBL3889159_IC50_0067,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,none,0
CARA_LO_CHEMBL3889186_IC50_0068,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,none,0
CARA_LO_CHEMBL3889262_IC50_0069,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,none,0
CARA_LO_CHEMBL4388634_IC50_0070,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,none,0
CARA_LO_CHEMBL4404752_IC50_0071,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,none,0
CARA_LO_CHEMBL4418470_EC50_0072,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,none,0
CARA_LO_CHEMBL4476912_IC50_0073,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,none,0
CARA_LO_CHEMBL4476963_IC50_0074,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,none,0
CARA_LO_CHEMBL4477153_IC50_0075,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,none,0
CARA_LO_CHEMBL4712750_IC50_0076,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,none,0
CARA_LO_CHEMBL4739819_EC50_0077,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,none,0
CARA_LO_CHEMBL641707_IC50_0078,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,none,0
CARA_LO_CHEMBL648337_IC50_0079,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,none,0
CARA_LO_CHEMBL652259_IC50_0080,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,none,0
CARA_LO_CHEMBL656248_IC50_0081,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,none,0
CARA_LO_CHEMBL658042_Ki_0082,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,none,0
CARA_LO_CHEMBL658217_Ki_0083,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,none,0
CARA_LO_CHEMBL663407_Ki_0084,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,none,0
CARA_LO_CHEMBL664960_Ki_0085,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,none,0
CARA_LO_CHEMBL819742_Ki_0086,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,none,0
CARA_LO_CHEMBL829091_IC50_0087,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,none,0
CARA_LO_CHEMBL830957_IC50_0088,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,none,0
CARA_LO_CHEMBL856174_IC50_0089,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,none,0
CARA_LO_CHEMBL863649_EC50_0090,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,none,0
CARA_LO_CHEMBL879102_Ki_0091,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,none,0
