task_id,oracle_utility,best_qsar_utility,best_final_llm_utility,best_raw_llm_utility,similarity_utility,rules_utility,oracle_minus_best_qsar,best_qsar_minus_best_final_llm,best_qsar_minus_best_raw_llm,best_final_llm_minus_similarity,best_qsar_minus_similarity
CARA_LO_CHEMBL3887429_IC50_0047,88.13,77.57,80.26,64.26,74.16999999999999,69.74000000000001,10.560000000000002,-2.690000000000012,13.309999999999988,6.090000000000018,3.4000000000000057
CARA_LO_CHEMBL3887456_EC50_0037,93.18,85.10999999999999,77.42999999999999,76.46999999999998,71.00999999999999,70.46000000000001,8.070000000000022,7.679999999999993,8.64,6.420000000000002,14.099999999999994
CARA_LO_CHEMBL3887866_IC50_0028,83.98,76.04,70.62,67.84,67.87,63.15,7.939999999999998,5.420000000000002,8.200000000000003,2.75,8.170000000000002
CARA_LO_CHEMBL3887887_IC50_0010,95.22,86.65,82.75,82.11,75.64,72.73,8.569999999999993,3.9000000000000057,4.540000000000006,7.109999999999999,11.010000000000005
CARA_LO_CHEMBL3888033_IC50_0032,90.22,82.12,79.86,84.36,81.42999999999998,63.88000000000001,8.099999999999994,2.260000000000005,-2.239999999999995,-1.569999999999979,0.6900000000000261
CARA_LO_CHEMBL3888094_IC50_0019,80.76,70.30000000000001,67.99000000000001,69.71,62.61,56.82,10.459999999999994,2.3100000000000023,0.5900000000000176,5.38000000000001,7.690000000000012
CARA_LO_CHEMBL3888209_IC50_0018,88.70000000000002,79.92999999999998,79.07,78.98,60.519999999999996,60.03999999999999,8.770000000000039,0.8599999999999852,0.9499999999999744,18.549999999999997,19.409999999999982
CARA_LO_CHEMBL3888825_IC50_0017,95.25,88.47,85.57,90.82000000000001,91.27,69.14999999999999,6.780000000000001,2.9000000000000057,-2.3500000000000085,-5.700000000000003,-2.799999999999997
CARA_LO_CHEMBL3888870_IC50_0044,89.18,75.21999999999998,74.02,76.4,57.18,65.6,13.960000000000022,1.1999999999999886,-1.180000000000021,16.839999999999996,18.039999999999985
CARA_LO_CHEMBL3888871_Ki_0050,89.22999999999999,69.27,68.67,66.69,78.11000000000001,67.28999999999999,19.959999999999994,0.5999999999999943,2.5799999999999983,-9.440000000000012,-8.840000000000018
CARA_LO_CHEMBL3889097_IC50_0003,90.58,82.16,76.95,75.27,76.47000000000001,57.32,8.420000000000002,5.209999999999994,6.890000000000001,0.47999999999998977,5.6899999999999835
CARA_LO_CHEMBL3889186_IC50_0022,85.27000000000001,74.51,71.32,72.13999999999999,55.2,54.82000000000001,10.760000000000005,3.190000000000012,2.3700000000000188,16.11999999999999,19.310000000000002
CARA_LO_CHEMBL3889212_IC50_0007,85.80999999999999,81.25,68.57,74.2,62.67999999999999,64.61999999999999,4.559999999999988,12.680000000000007,7.049999999999997,5.890000000000001,18.570000000000007
CARA_LO_CHEMBL3889262_IC50_0045,88.98000000000002,83.34,78.21,81.06,77.27000000000001,70.97999999999999,5.640000000000015,5.13000000000001,2.280000000000001,0.9399999999999835,6.069999999999993
CARA_LO_CHEMBL3889266_IC50_0040,84.41999999999999,81.64999999999999,81.25,81.86999999999999,77.41,61.03999999999999,2.769999999999996,0.3999999999999915,-0.21999999999999886,3.8400000000000034,4.239999999999995
CARA_LO_CHEMBL4418470_EC50_0024,86.05000000000001,82.83,83.08999999999999,80.86999999999999,67.13,67.69999999999999,3.220000000000013,-0.2599999999999909,1.960000000000008,15.959999999999994,15.700000000000003
CARA_LO_CHEMBL4477153_IC50_0048,79.48,76.76,72.48,72.98,77.55,69.53,2.719999999999999,4.280000000000001,3.780000000000001,-5.069999999999993,-0.789999999999992
CARA_LO_CHEMBL4739819_EC50_0006,90.03,78.38,82.77000000000001,75.07000000000001,74.94500000000001,72.17,11.650000000000006,-4.390000000000015,3.309999999999988,7.825000000000003,3.434999999999988
CARA_LO_CHEMBL658042_Ki_0035,88.13999999999999,83.06,76.51,81.27000000000001,66.39999999999999,69.28,5.079999999999984,6.549999999999997,1.789999999999992,10.110000000000014,16.66000000000001
CARA_LO_CHEMBL658217_Ki_0034,85.02,81.3,81.02000000000001,80.5,60.940000000000005,67.13000000000001,3.719999999999999,0.2799999999999869,0.7999999999999972,20.080000000000005,20.359999999999992
