task_id,system_name,failure_type,count
CARA_LO_CHEMBL3888209_IC50_0061,rules_only,none,0
CARA_LO_CHEMBL3888296_IC50_0062,rules_only,none,0
CARA_LO_CHEMBL3888825_IC50_0063,rules_only,none,0
CARA_LO_CHEMBL3888867_IC50_0064,rules_only,none,0
CARA_LO_CHEMBL3888870_IC50_0065,rules_only,none,0
CARA_LO_CHEMBL3889097_IC50_0066,rules_only,none,0
CARA_LO_CHEMBL3889159_IC50_0067,rules_only,none,0
CARA_LO_CHEMBL3889186_IC50_0068,rules_only,none,0
CARA_LO_CHEMBL3889262_IC50_0069,rules_only,none,0
CARA_LO_CHEMBL4388634_IC50_0070,rules_only,none,0
CARA_LO_CHEMBL4404752_IC50_0071,rules_only,none,0
CARA_LO_CHEMBL4418470_EC50_0072,rules_only,none,0
CARA_LO_CHEMBL4476912_IC50_0073,rules_only,none,0
CARA_LO_CHEMBL4476963_IC50_0074,rules_only,none,0
CARA_LO_CHEMBL4477153_IC50_0075,rules_only,none,0
CARA_LO_CHEMBL4712750_IC50_0076,rules_only,none,0
CARA_LO_CHEMBL4739819_EC50_0077,rules_only,none,0
CARA_LO_CHEMBL641707_IC50_0078,rules_only,none,0
CARA_LO_CHEMBL648337_IC50_0079,rules_only,none,0
CARA_LO_CHEMBL652259_IC50_0080,rules_only,none,0
CARA_LO_CHEMBL656248_IC50_0081,rules_only,none,0
CARA_LO_CHEMBL658042_Ki_0082,rules_only,none,0
CARA_LO_CHEMBL658217_Ki_0083,rules_only,none,0
CARA_LO_CHEMBL663407_Ki_0084,rules_only,none,0
CARA_LO_CHEMBL664960_Ki_0085,rules_only,none,0
CARA_LO_CHEMBL819742_Ki_0086,rules_only,none,0
CARA_LO_CHEMBL829091_IC50_0087,rules_only,none,0
CARA_LO_CHEMBL830957_IC50_0088,rules_only,none,0
CARA_LO_CHEMBL856174_IC50_0089,rules_only,none,0
CARA_LO_CHEMBL863649_EC50_0090,rules_only,none,0
CARA_LO_CHEMBL879102_Ki_0091,rules_only,none,0
