task_id,oracle_utility,best_qsar_utility,best_final_llm_utility,best_raw_llm_utility,similarity_utility,rules_utility,oracle_minus_best_qsar,best_qsar_minus_best_final_llm,best_qsar_minus_best_raw_llm,best_final_llm_minus_similarity,best_qsar_minus_similarity
CARA_LO_CHEMBL3887029_Ki_0047,82.6,76.09,74.7,74.7,77.135,71.38,6.509999999999991,1.3900000000000006,1.3900000000000006,-2.4350000000000023,-1.0450000000000017
CARA_LO_CHEMBL3887030_Ki_0048,65.26,62.69,60.26,60.26,61.86,54.65,2.5700000000000074,2.4299999999999997,2.4299999999999997,-1.6000000000000014,0.8299999999999983
CARA_LO_CHEMBL3887063_IC50_0049,88.62,83.99,83.59,83.59,74.45,57.74,4.63000000000001,0.3999999999999915,0.3999999999999915,9.14,9.539999999999992
CARA_LO_CHEMBL3887074_IC50_0050,90.91999999999999,87.0,85.42,85.42,81.32,69.24,3.9199999999999875,1.5799999999999983,1.5799999999999983,4.1000000000000085,5.680000000000007
CARA_LO_CHEMBL3887224_IC50_0051,55.910000000000004,55.64,55.39,55.39,55.83,54.739999999999995,0.2700000000000031,0.25,0.25,-0.4399999999999977,-0.18999999999999773
CARA_LO_CHEMBL3887259_EC50_0052,72.4,66.16000000000001,65.37,59.49,64.08,59.660000000000004,6.239999999999995,0.7900000000000063,6.670000000000009,1.2900000000000063,2.0800000000000125
CARA_LO_CHEMBL3887288_IC50_0053,90.0,88.14,84.92,84.92,87.14,82.58,1.8599999999999994,3.219999999999999,3.219999999999999,-2.219999999999999,1.0
CARA_LO_CHEMBL3887334_IC50_0054,81.57,74.61,74.11,74.11,74.84,54.96999999999999,6.959999999999994,0.5,0.5,-0.730000000000004,-0.23000000000000398
CARA_LO_CHEMBL3887429_IC50_0055,84.21,77.91999999999999,78.48,78.48,75.55,75.58,6.290000000000006,-0.5600000000000165,-0.5600000000000165,2.930000000000007,2.3699999999999903
CARA_LO_CHEMBL3887731_Ki_0056,93.75,90.53999999999999,90.66,90.66,88.59999999999998,87.6,3.210000000000008,-0.12000000000000455,-0.12000000000000455,2.0600000000000165,1.940000000000012
CARA_LO_CHEMBL3887866_IC50_0057,78.16999999999999,69.19,72.22,72.22,65.65,66.09,8.97999999999999,-3.030000000000001,-3.030000000000001,6.569999999999993,3.539999999999992
CARA_LO_CHEMBL3887887_IC50_0058,78.94,70.63,66.79,61.36,67.39,62.73,8.310000000000002,3.839999999999989,9.269999999999996,-0.5999999999999943,3.239999999999995
CARA_LO_CHEMBL3888033_IC50_0059,93.69999999999999,89.60000000000001,87.34,87.34,86.98,70.66,4.09999999999998,2.260000000000005,2.260000000000005,0.35999999999999943,2.6200000000000045
CARA_LO_CHEMBL3888094_IC50_0060,77.9,75.44000000000001,71.21,71.21,68.69,59.64,2.4599999999999937,4.230000000000018,4.230000000000018,2.519999999999996,6.750000000000014
CARA_LO_CHEMBL3888209_IC50_0061,74.86000000000001,69.83,67.25,67.25,66.17,59.54,5.030000000000015,2.5799999999999983,2.5799999999999983,1.0799999999999983,3.6599999999999966
CARA_LO_CHEMBL3888296_IC50_0062,95.39500000000001,92.88,91.955,91.955,90.30000000000001,89.2,2.515000000000015,0.9249999999999972,0.9249999999999972,1.654999999999987,2.579999999999984
CARA_LO_CHEMBL3888825_IC50_0063,89.42999999999999,85.6,82.71,82.71,74.66000000000001,76.78500000000001,3.8299999999999983,2.8900000000000006,2.8900000000000006,8.049999999999983,10.939999999999984
CARA_LO_CHEMBL3888867_IC50_0064,67.75,62.260000000000005,62.32,62.32,62.949999999999996,54.92999999999999,5.489999999999995,-0.05999999999999517,-0.05999999999999517,-0.6299999999999955,-0.6899999999999906
CARA_LO_CHEMBL3888870_IC50_0065,86.94,85.44,85.47999999999999,85.47999999999999,83.97,77.67999999999999,1.5,-0.03999999999999204,-0.03999999999999204,1.509999999999991,1.4699999999999989
CARA_LO_CHEMBL3889097_IC50_0066,82.34,75.35,77.36,77.36,76.76999999999998,74.9,6.990000000000009,-2.010000000000005,-2.010000000000005,0.5900000000000176,-1.4199999999999875
CARA_LO_CHEMBL3889159_IC50_0067,93.60999999999999,85.55,87.19,77.59,86.53,89.00000000000001,8.059999999999988,-1.6400000000000006,7.959999999999994,0.6599999999999966,-0.980000000000004
CARA_LO_CHEMBL3889186_IC50_0068,94.03,86.08999999999999,87.98,87.98,88.41000000000001,80.25999999999999,7.940000000000012,-1.8900000000000148,-1.8900000000000148,-0.4300000000000068,-2.3200000000000216
CARA_LO_CHEMBL3889262_IC50_0069,88.25000000000001,85.82,82.45,82.45,85.95,81.13,2.430000000000021,3.3699999999999903,3.3699999999999903,-3.5,-0.13000000000000966
CARA_LO_CHEMBL4388634_IC50_0070,41.56000000000001,41.5,41.36,41.36,41.16,40.86999999999999,0.06000000000000938,0.14000000000000057,0.14000000000000057,0.20000000000000284,0.3400000000000034
CARA_LO_CHEMBL4404752_IC50_0071,80.91,74.71,76.74,76.74,75.21,65.36,6.200000000000003,-2.030000000000001,-2.030000000000001,1.5300000000000011,-0.5
CARA_LO_CHEMBL4418470_EC50_0072,73.49999999999999,70.9,67.1,43.4,71.1,62.3,2.59999999999998,3.8000000000000114,27.500000000000007,-4.0,-0.19999999999998863
CARA_LO_CHEMBL4476912_IC50_0073,61.230000000000004,54.43,55.71,55.71,54.370000000000005,49.55,6.800000000000004,-1.2800000000000011,-1.2800000000000011,1.3399999999999963,0.05999999999999517
CARA_LO_CHEMBL4476963_IC50_0074,53.53999999999999,51.95,51.69,51.69,51.86,49.730000000000004,1.5899999999999892,0.2600000000000051,0.2600000000000051,-0.1700000000000017,0.09000000000000341
CARA_LO_CHEMBL4477153_IC50_0075,82.44999999999997,80.65999999999998,80.83,80.83,78.91999999999999,63.760000000000005,1.789999999999992,-0.17000000000001592,-0.17000000000001592,1.9100000000000108,1.7399999999999949
CARA_LO_CHEMBL4712750_IC50_0076,65.39999999999999,63.61,60.68,60.68,63.199999999999996,57.8,1.789999999999992,2.9299999999999997,2.9299999999999997,-2.519999999999996,0.4100000000000037
CARA_LO_CHEMBL4739819_EC50_0077,80.19,75.64999999999999,73.31,73.31,73.41999999999999,61.18,4.540000000000006,2.339999999999989,2.339999999999989,-0.10999999999998522,2.230000000000004
CARA_LO_CHEMBL641707_IC50_0078,54.18,54.00999999999999,54.18,54.18,52.739999999999995,52.69,0.1700000000000088,-0.1700000000000088,-0.1700000000000088,1.4400000000000048,1.269999999999996
CARA_LO_CHEMBL648337_IC50_0079,89.49000000000001,81.62,86.33,86.33,70.74000000000001,72.86000000000001,7.8700000000000045,-4.709999999999994,-4.709999999999994,15.58999999999999,10.879999999999995
CARA_LO_CHEMBL652259_IC50_0080,76.48,74.91000000000001,60.72,60.72,73.41,60.63999999999999,1.5699999999999932,14.190000000000012,14.190000000000012,-12.689999999999998,1.5000000000000142
CARA_LO_CHEMBL656248_IC50_0081,84.92,80.56,76.52,76.52,80.44999999999999,65.09,4.359999999999999,4.040000000000006,4.040000000000006,-3.9299999999999926,0.11000000000001364
CARA_LO_CHEMBL658042_Ki_0082,84.41,83.98999999999998,81.83,73.73,77.56,78.3,0.4200000000000159,2.1599999999999824,10.259999999999977,4.269999999999996,6.429999999999978
CARA_LO_CHEMBL658217_Ki_0083,78.45,77.03999999999999,76.84,76.84,69.61,73.64,1.4100000000000108,0.19999999999998863,0.19999999999998863,7.230000000000004,7.429999999999993
CARA_LO_CHEMBL663407_Ki_0084,76.82000000000001,71.52,67.96000000000001,67.96000000000001,66.27,51.47,5.300000000000011,3.559999999999988,3.559999999999988,1.690000000000012,5.25
CARA_LO_CHEMBL664960_Ki_0085,83.66999999999999,77.9,73.09,60.0,74.06,73.22,5.769999999999982,4.810000000000002,17.900000000000006,-0.9699999999999989,3.8400000000000034
CARA_LO_CHEMBL819742_Ki_0086,72.58,66.37,71.39,71.39,67.64999999999999,63.31,6.209999999999994,-5.019999999999996,-5.019999999999996,3.740000000000009,-1.279999999999987
CARA_LO_CHEMBL829091_IC50_0087,86.57,80.07,79.71,79.71,79.82000000000001,75.41000000000001,6.5,0.35999999999999943,0.35999999999999943,-0.11000000000001364,0.2499999999999858
CARA_LO_CHEMBL830957_IC50_0088,79.79,75.595,74.76,74.76,74.55,67.86,4.195000000000007,0.8349999999999937,0.8349999999999937,0.21000000000000796,1.0450000000000017
CARA_LO_CHEMBL856174_IC50_0089,94.50000000000001,80.8,79.3,79.3,73.39999999999999,82.0,13.700000000000017,1.5,1.5,5.900000000000006,7.400000000000006
CARA_LO_CHEMBL863649_EC50_0090,80.28999999999999,75.25,77.11,77.11,78.88000000000001,76.76,5.039999999999992,-1.8599999999999994,-1.8599999999999994,-1.7700000000000102,-3.6300000000000097
CARA_LO_CHEMBL879102_Ki_0091,71.07000000000001,70.34,68.67,68.67,67.39999999999999,67.49000000000001,0.730000000000004,1.6700000000000017,1.6700000000000017,1.2700000000000102,2.940000000000012
